mz,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,mzo,mzoscan,sn
467.4536998,467.4526506,467.4556358,124.732,121.252,126.452,432.9147583,428.581425,191.7945557,467.4526506,191,191
473.1691862,473.1675024,473.1707088,117.893,110.633,125.592,7694.038603,7391.073052,1126.334351,473.1697542,183,18
486.1034023,486.101635,486.1041632,119.592,111.403,126.452,46225.905,46067.81459,6147.439453,486.1039704,184,141
487.1063239,487.104463,487.1078017,119.592,108.273,126.452,14397.72603,14196.24448,1647.291992,487.1071757,185,31
495.5649218,495.562618,495.5701573,105.333,100.174,117.093,5471.261662,5341.178482,654.458374,495.5654057,164,25
495.9364087,495.9313258,495.9398936,112.973,102.383,126.452,2087.659695,2053.688014,207.3986969,495.9369114,179,26
500.2934146,500.2927259,500.2938433,124.732,122.132,126.452,624.8358259,614.4446045,296.6853638,500.2936782,191,19
510.0731584,510.0684634,510.0761772,122.992,117.893,126.452,2059.762491,1983.08344,356.473114,510.0756905,190,13
510.0760832,510.072196,510.0819456,112.973,109.063,117.893,1634.841748,1555.734841,357.5841675,510.0739473,178,13
511.0761506,511.0705176,511.081637,122.992,119.592,126.452,710.8572942,675.0145172,181.0286102,511.0751624,189,10
515.0230099,515.0197165,515.0286227,117.893,113.753,126.452,1133.985707,1122.133307,180.9315186,515.0232735,184,180
518.0924865,518.088428,518.0979993,122.132,116.232,126.452,1153.009945,1066.495078,255.4295197,518.0935962,186,7
519.3137277,519.3100461,519.3176978,119.592,110.633,126.452,2388.951558,2246.602814,319.7008057,519.3110631,187,12
526.3198398,526.3163662,526.3222536,120.422,112.973,126.452,2838.782562,2788.309398,499.4424438,526.3185091,187,33
537.0255402,537.02121,537.0298065,122.992,115.362,126.452,861.3060935,834.128978,152.2278748,537.0270687,191,12
546.3846718,546.3822263,546.3883866,123.842,122.132,126.452,538.1755488,534.7195488,239.1807098,546.3825247,191,238
547.1173936,547.1161033,547.118191,123.842,122.132,126.452,392.8749763,389.4189763,172.3653259,547.118191,189,171
553.7209168,553.7191442,553.7231833,117.893,110.633,125.592,10993.46445,10977.67439,1917.503052,553.7191442,184,1917
562.7196944,562.7135564,562.7217134,122.132,117.093,126.452,1246.483575,1237.975394,223.4190979,562.718791,189,65
563.7331411,563.7305852,563.7359344,114.513,106.803,122.132,8995.299175,8979.163386,1483.023315,563.7327349,180,1482
564.2469826,564.2421749,564.2486058,123.842,118.772,126.452,1397.535265,1324.376687,366.4234009,564.2486058,191,8
570.3136365,570.3120924,570.314353,115.362,102.383,122.992,17855.95569,17591.85102,1681.211914,570.3129823,180,50
572.0637966,572.0591966,572.0656647,119.592,115.362,126.452,3761.3363,3743.443031,668.2457886,572.0652279,185,80
572.3976414,572.3947226,572.4003768,120.422,115.362,126.452,3130.756993,3106.032118,535.2906494,572.397991,187,43
572.7331679,572.7307337,572.7416955,119.592,112.973,126.452,1075.914538,1062.478861,260.3339539,572.731878,185,29
576.5768649,576.5724114,576.5820922,119.592,114.513,126.452,912.9938077,901.9075934,173.4064789,576.5782906,184,172
578.7431692,578.7393639,578.7455476,120.422,113.753,126.452,3015.809008,3003.956608,510.7271423,578.7430264,187,510
610.5669228,610.5640607,610.5684634,122.132,116.232,126.452,11213.81794,10828.41668,3199.862549,610.5668825,188,28
618.6239821,618.6215907,618.6287204,114.513,110.633,122.132,1792.875732,1756.282603,321.1832886,618.6215907,178,20
624.1751625,624.1718928,624.1805171,122.132,116.232,126.452,2395.228582,2344.289632,455.8748169,624.1759011,188,21
628.0498902,628.0444371,628.0554589,122.132,113.753,126.452,1382.241153,1336.017377,187.3134155,628.0505257,186,10
647.439592,647.4328972,647.4475742,114.513,102.383,126.452,4032.494053,4012.436553,376.79245,647.4386295,181,87
668.9487268,668.9467417,668.9537067,119.592,113.753,126.452,1410.712232,1391.349474,375.0133972,668.9467417,185,45
675.4253439,675.4176988,675.4298242,120.422,113.753,126.452,1277.320899,1132.647831,233.2827301,675.4292861,186,7
676.4602742,676.4554552,676.4656217,114.513,107.543,126.452,3047.848141,3029.761272,387.881958,676.46083,180,387
676.9632615,676.9585497,676.9701701,115.362,107.543,126.452,2965.953533,2925.813095,333.4281311,676.9596549,177,33
698.9749359,698.9693634,698.9787417,119.592,108.273,126.452,1914.510813,1818.948461,249.3761444,698.9775406,184,9
699.7945642,699.7936814,699.7951812,124.732,122.132,126.452,424.4331577,420.9771577,199.7642517,699.7951812,191,199
715.3100439,715.3045771,715.3182282,122.132,111.403,126.452,1355.555483,1224.118805,206.0980682,715.3045771,188,6
715.4706273,715.4681289,715.4738541,121.252,109.813,126.452,1470.24153,1361.146207,164.8208923,715.4704762,188,8
720.4854273,720.4766729,720.4876702,122.992,115.362,126.452,1333.025317,1291.253324,257.3272705,720.4876702,191,17
755.5266695,755.525566,755.5290632,100.914,91.204,107.543,88542.37659,88449.22515,9889.911133,755.5262214,161,505
756.0282101,756.0248987,756.0324037,100.174,88.965,109.813,72607.41261,72455.32744,7281.150879,756.0293288,160,355
770.0437974,770.0420403,770.0458393,96.444,85.165,106.073,149530.6527,149104.0626,15344.99414,770.0454434,155,286
779.5312615,779.526908,779.536412,119.592,109.813,126.452,1820.095559,1701.411155,264.1362305,779.5298809,184,9
782.2103309,782.2084074,782.2143955,118.772,113.753,126.452,2013.355538,1984.90146,408.2682495,782.2097723,184,38
792.5582093,792.5558733,792.5605428,103.863,91.945,110.633,51415.15421,51328.16349,6421.447754,792.5565867,164,458
801.0542634,801.0428429,801.0572357,113.753,102.383,126.452,10957.51604,10882.61524,1284.761963,801.054,176,70
822.5684299,822.5663812,822.5709193,117.893,109.813,125.592,22452.6226,22276.33359,3252.736084,822.5684116,184,80
828.1444158,828.1384853,828.1521485,119.592,112.183,126.452,1489.56525,1464.528583,219.3324127,828.1405556,184,27
835.0700354,835.0624711,835.0825763,117.893,107.543,126.452,3134.927211,3116.840341,262.0253601,835.0651206,189,261
835.3481011,835.3441517,835.3531606,123.842,113.753,126.452,1256.681961,1173.524158,244.6265106,835.3441517,191,8
836.5839369,836.5825079,836.5852651,114.513,106.803,122.132,38839.82566,38635.36349,5549.559082,836.5852651,180,169
837.5869708,837.5800397,837.5911824,114.513,107.543,122.132,4904.098203,4875.83381,689.3633423,837.5878908,179,70
838.06034,838.0528179,838.0659214,114.513,107.543,121.252,5473.505038,5413.561555,796.425293,838.0600421,180,45
846.05283,846.046511,846.0569479,122.992,117.093,126.452,2950.174494,2913.948595,570.1530762,846.046511,190,41
846.0454876,846.0362964,846.053564,113.753,108.273,117.093,1373.597063,1339.457472,316.0001526,846.0407324,181,23
846.5557328,846.5532934,846.5596361,122.992,116.232,126.452,2055.238333,2003.179602,409.2102356,846.5580428,190,12
849.0809299,849.0782225,849.0828216,119.592,111.403,126.452,2822.100277,2807.887333,373.0110779,849.0818961,186,372
850.09603,850.0899824,850.1055708,112.183,108.273,117.093,1711.090155,1702.270155,324.3291626,850.1055708,176,76
850.0859061,850.0812041,850.089723,120.422,117.093,126.452,1181.936301,1172.577301,219.1498718,850.0895583,185,51
850.5869031,850.5814258,850.5975093,117.893,110.633,126.452,1230.560367,1192.413975,179.3015289,850.5829563,183,14
854.0441267,854.0381983,854.0550285,122.992,117.893,126.452,678.1240009,657.7914542,122.2386475,854.0413574,188,11
856.5855315,856.5803774,856.5932646,121.252,113.753,126.452,1744.852314,1732.999914,318.5795593,856.5844899,187,318
859.097649,859.095598,859.1004729,119.592,112.183,126.452,13130.81671,13105.22945,1843.106323,859.0988686,187,176
859.5990547,859.5958451,859.6018237,119.592,112.183,126.452,3747.603837,3725.667946,643.835022,859.5997258,186,64
860.5717467,860.5691991,860.5766708,119.592,113.753,126.452,3634.120068,3622.267668,523.5535889,860.573077,186,523
861.0735431,861.0675677,861.0782846,119.592,111.403,126.452,2124.66936,2112.128527,358.3348999,861.0782846,187,51
872.1025394,872.0957519,872.1075444,123.842,117.893,126.452,1155.872217,1093.226743,220.1057281,872.1066162,192,7
883.0864528,883.0796259,883.0919964,123.842,117.893,126.452,1466.400491,1427.859446,317.4206848,883.08576,190,14
891.0732963,891.0673762,891.0804929,123.842,118.772,126.452,602.0991797,569.1275172,181.2138824,891.0681245,190,7
894.1194467,894.107796,894.126201,122.992,113.753,126.452,1031.156824,1002.807938,184.25177,894.1151169,188,10
44.04921643,44.04888164,44.04928868,108.273,103.113,113.753,3184.669921,3040.891107,1103.646362,44.04928793,171,65
67.02842114,67.02798637,67.02871832,106.803,100.174,113.753,9658.165145,9573.055908,1688.005493,67.02871832,169,107
70.06446869,70.06397777,70.06493144,106.803,85.165,127.222,20179.15836,15328.2739,1738.911011,70.06476128,170,16
94.03900363,94.03851351,94.03929402,106.803,100.174,113.753,26119.63197,25163.79311,4433.874023,94.03921954,169,50
95.02292237,95.02265972,95.02347676,111.403,106.073,117.893,856.2926708,673.142808,147.223877,95.02265972,176,7
101.9486854,101.9484408,101.9490394,122.992,117.093,127.222,1704.679485,1502.062391,261.7633057,101.9487168,188,9
104.0482557,104.0476115,104.0490997,121.252,113.753,127.222,1812.546299,1516.192503,237.743988,104.0485299,185,7
105.0321053,105.0315957,105.0326304,118.772,112.183,127.222,1136.376609,1095.159249,165.5018616,105.0315957,185,24
106.0853668,106.0850788,106.0855004,106.803,100.914,112.973,76654.39326,76333.60955,16882.19141,106.0855004,169,447
106.0851566,106.0849068,106.0853731,92.695,84.335,100.914,40897.72967,40463.78381,4086.424805,106.0852909,150,108
106.0850721,106.0842011,106.0854888,63.386,58.107,73.136,4985.812333,4589.736317,537.8015137,106.0852765,112,14
113.0335943,113.0334354,113.0336643,110.633,103.113,117.093,30960.58335,30913.57609,4636.266602,113.0336429,173,468
119.0341524,119.0338313,119.0345593,112.183,104.603,120.422,20586.27993,20373.72411,2440.279785,119.0341661,177,92
119.034014,119.0335969,119.0343856,95.694,88.225,104.603,14499.32565,14280.21136,1856.661987,119.0341089,155,70
120.0429083,120.0425199,120.0432755,117.893,112.183,127.222,8608.841042,7627.072131,937.7955322,120.0431003,183,7
131.1163936,131.1161329,131.1168529,118.772,111.403,127.222,2017.401611,1669.861911,238.7550201,131.1161329,184,7
142.9747847,142.9743101,142.9753836,122.992,117.893,127.222,955.0934182,857.6359043,147.5263824,142.9743101,188,7
158.1528282,158.1514609,158.1541059,103.863,93.434,116.232,17539.88615,16411.98897,1868.272095,158.1541059,166,40
158.1526162,158.1518337,158.1536804,88.225,76.965,93.434,8162.246064,7336.202522,836.5213013,158.1536804,149,17
163.1220234,163.1217194,163.1223791,75.436,66.497,85.165,145125.5038,144849.7212,13093.59766,163.1221659,127,302
163.1465893,163.1461748,163.1468331,120.422,112.183,127.222,5498.163374,5388.240293,749.3125,163.1462438,185,38
173.1306931,173.1293941,173.1320239,120.422,112.973,127.222,2852.514942,2574.384667,379.719574,173.1318686,184,9
176.9854482,176.9843583,176.9877271,114.513,102.383,127.222,2774.795858,2548.636907,343.2161255,176.9858316,177,14
178.9996329,178.998249,179.0005635,119.592,108.273,127.222,1352.916514,1300.437524,163.4730682,179.0002232,183,19
180.1731982,180.1730097,180.1734565,120.422,112.183,127.222,9157.391579,9138.156834,1282.673584,180.1732329,185,196
181.1571136,181.1559199,181.1574755,120.422,112.183,127.222,6016.031111,5786.223118,794.4103394,181.1572593,186,28
184.1063432,184.1051149,184.1080287,123.842,117.093,127.222,2559.897664,2051.958899,660.9605713,184.10632,190,7
187.0049239,187.0043564,187.0056084,120.422,111.403,127.222,7308.572882,7292.753882,838.993103,187.0047416,187,359
188.030585,188.0293634,188.031332,121.252,111.403,130.131,6570.334012,5891.638621,728.3103027,188.0306073,187,10
188.1264653,188.1244557,188.1275169,123.842,117.893,130.131,3225.36691,3176.341343,1128.551514,188.1264386,190,73
192.1009873,192.1005742,192.1013808,85.165,76.196,94.934,177144.9716,176294.17,16419.03711,192.1008668,141,249
193.1370623,193.1359699,193.1377569,117.093,111.403,121.252,4966.32639,4621.285953,1042.829102,193.1370138,181,14
193.6391817,193.6382269,193.6406688,116.232,112.183,121.252,722.2330118,713.1640118,156.6468964,193.6391424,181,81
193.6386147,193.6378456,193.6397893,123.842,121.252,127.222,374.7222202,368.7522202,113.4806747,193.638327,191,59
198.1837469,198.1833189,198.1839917,120.422,112.973,127.222,10070.29451,9933.575198,1325.890747,198.1836775,184,56
202.0460969,202.0453608,202.0467142,95.694,89.714,103.113,33684.95915,33343.51747,3584.60376,202.0456599,151,58
202.0461678,202.0455262,202.0465857,84.335,76.965,89.714,26148.83797,25821.82264,3008.102539,202.0462261,140,48
202.0459246,202.0455086,202.0465905,109.813,103.113,116.232,10569.98706,10234.64551,1404.188232,202.0456616,172,22
204.1848673,204.1844879,204.1854917,103.863,94.934,112.183,134737.6093,134373.2326,12630.1875,204.1847202,166,301
204.1846574,204.1838825,204.1853909,87.475,80.145,94.934,69235.75194,68920.60117,6879.498535,204.1848152,145,164
204.9791628,204.9780615,204.9798527,112.973,106.803,122.992,3451.034451,3270.53263,372.1749268,204.9794355,176,9
208.026877,208.0257629,208.0293824,103.113,98.694,107.543,2506.539842,2347.52893,518.7728882,208.0273614,164,13
208.0268802,208.0257796,208.0282884,112.973,107.543,119.592,3619.66015,3388.713077,443.3613281,208.0257796,178,11
208.167832,208.167551,208.1682923,120.422,112.183,127.222,14400.04685,14129.68957,1820.102783,208.1676742,186,50
209.1074133,209.1060103,209.109147,124.732,121.252,130.131,1858.631504,1808.556499,449.0803223,209.1065598,193,9
209.1519275,209.1500635,209.1531137,120.422,112.183,127.222,3541.2645,2765.669793,392.2841187,209.1516356,185,7
216.1956032,216.1952109,216.1960508,49.438,43.668,55.097,2502092.762,2500738.527,693170.5,216.1956386,94,3190
216.1955583,216.1950205,216.1957203,37.908,33.169,43.668,1224914.472,1223761.18,271935.375,216.1957203,81,1251
219.975678,219.9753806,219.9759294,112.183,100.174,123.842,16380.24557,16028.05787,1663.5625,219.9753961,177,63
220.5101473,220.5088464,220.5118455,121.252,113.753,127.222,5869.094059,5856.466872,1494.259277,220.5102065,187,633
222.6726361,222.6714689,222.6734362,121.252,113.753,127.222,4228.048644,4215.421456,1091.871094,222.673189,187,1091
227.1626881,227.1613616,227.163334,122.132,116.232,127.222,3887.776585,3782.787774,804.534729,227.163334,186,24
228.0313349,228.0301244,228.0318888,120.422,109.063,127.222,10011.06167,9808.115103,1238.994873,228.0307343,188,45
229.044255,229.0420212,229.0464855,124.732,122.992,130.871,938.6167365,920.3560415,294.4231873,229.044114,191,13
229.1395861,229.1386942,229.1406866,112.973,107.543,117.893,4349.368891,4221.568655,1048.334961,229.1393387,177,38
229.1388238,229.1369202,229.1413809,122.992,117.893,127.222,2361.098976,2245.905894,511.6355286,229.139332,188,18
229.2342073,229.2334288,229.2345546,117.893,111.403,127.222,62337.30821,59850.17814,19279.96289,229.2345546,182,90
232.0626848,232.0621661,232.0631814,68.126,61.097,75.436,121569.5657,119816.058,16444.7207,232.0629906,119,107
235.0469891,235.0453394,235.048127,122.132,117.893,127.222,3375.946692,3367.465783,499.2495422,235.0465558,187,498
237.0966392,237.0959832,237.0969603,117.893,108.273,126.452,51361.71902,51318.11497,5419.026855,237.0963983,184,655
240.1211662,240.1201418,240.1222564,110.633,105.333,116.232,11628.99029,10560.45351,1788.529541,240.1213163,174,8
243.2857255,243.2846456,243.2867263,122.132,112.973,133.111,5746.240054,3902.780619,698.3927612,243.285201,190,8
243.6829665,243.6822102,243.6833491,122.132,116.232,127.222,5733.97957,5585.562098,1779.619995,243.6832818,187,52
249.2238997,249.2235381,249.22422,106.803,100.914,112.973,104699.9991,104582.4993,23863.25195,249.2238898,169,985
249.2233135,249.2223286,249.2255068,64.997,56.607,81.845,14396.00533,14164.55826,906.0652466,249.2255068,113,32
249.2237221,249.2234893,249.2241592,92.695,82.685,100.914,60076.88244,59902.74652,5674.418457,249.223573,150,234
251.3557772,251.3529991,251.3573177,112.973,105.333,127.222,21740.48815,20880.30041,2257.830811,251.356391,176,21
255.2181778,255.216293,255.2190264,124.732,121.252,130.131,3923.536923,3915.788758,1279.830811,255.217878,190,183
255.7193808,255.7184749,255.7202969,124.732,120.422,127.222,1081.198139,1075.248139,414.5716553,255.7184749,191,414
260.171411,260.1675721,260.1732131,122.132,117.893,127.222,1407.05385,1326.262328,308.2498169,260.1722125,186,9
261.0647009,261.0633814,261.0656277,122.132,114.513,127.222,3933.915074,3877.008866,540.7800903,261.0649349,190,29
263.1375298,263.1371559,263.137904,39.488,36.339,46.988,229147.909,228769.9431,38863.73828,263.1372037,81,415
267.0782781,267.0775232,267.0786134,63.386,57.357,70.656,151273.7848,151118.5259,26094.83984,267.0784389,113,1508
267.0778566,267.0768691,267.0809379,37.099,33.169,46.988,18511.97324,18359.60637,3271.620361,267.077196,79,189
267.0782482,267.0769059,267.0792752,95.694,88.225,101.654,6896.35921,6740.0665,853.9003906,267.0792752,155,49
270.040974,270.0391416,270.04313,121.252,114.513,127.222,2651.96062,2470.453773,341.4884644,270.041152,185,8
271.0211114,271.0186744,271.0249304,122.992,117.093,127.222,1923.251493,1826.474695,250.9480743,271.0222867,189,10
271.2357965,271.2341613,271.2371174,112.183,102.383,123.842,5220.475252,4457.38895,589.2440186,271.236858,176,7
273.2963763,273.2947666,273.2966546,122.132,116.232,127.222,25529.37013,25046.31385,10849.28906,273.2966546,188,120
278.0722759,278.0707129,278.0757513,122.132,112.183,127.222,5882.091094,5545.269681,734.0159912,278.0717943,190,13
294.2404339,294.2376011,294.2439419,124.732,117.093,127.222,707.2412864,644.0878424,177.9290314,294.2398123,192,12
