PeakID,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,S/N
3703,1392,1.457917,1.792383,2.132533,778.0389,6075.790039,60063.68359,130.5636
3704,1392,1.445583,1.792383,2.007033,778.5416,2946.514404,27588.25,211.4319
3705,1405,1.706383,1.80455,2.007033,104.0696,2493.842529,10794.29883,34.47656
3706,1405,1.767883,1.80455,2.020867,342.2115,3380.650879,22924.64063,14.83967
3707,1405,1.569733,1.80455,1.95155,368.3495,1408.125977,7961.015625,65.47101
3708,1405,1.557233,1.80455,2.035533,503.3036,3239.312256,44291.32813,26.43176
3709,1405,1.457917,1.80455,2.144683,520.3296,24250.81055,268862.8438,450.3871
3710,1405,1.470417,1.80455,2.144683,521.3319,5849.751465,66913.27344,126.8615
3711,1405,1.495233,1.80455,2.4535,522.3354,1236.618164,17082.82617,120.6191
3712,1405,1.694233,1.80455,1.9227,598.3685,2415.032471,19495.01367,49.84217
3713,1418,1.767883,1.817717,2.144683,169.5776,1796.582397,25694.71289,241.6958
3714,1418,1.657233,1.817717,2.078867,330.0228,1685.406616,13489.37109,7.933948
3715,1418,1.620067,1.817717,2.218517,548.7245,2202.344727,18653.1582,250.1937
3716,1418,1.694233,1.817717,1.964883,599.3838,3395.006592,36359.86328,18.11632
3717,1418,1.520067,1.817717,2.144683,813.569,11710.2334,108222.2422,694.9329
3718,1418,1.244433,1.817717,2.181183,814.5723,4996.011719,44395.85156,285.1174
3719,1431,1.657233,1.830217,2.120367,113.0336,4171.878906,31591.01953,72.92849
3720,1431,1.6819,1.830217,2.0932,327.0478,3868.098877,28766.76758,10.80312
3721,1431,1.532417,1.830217,1.882883,348.1435,1431.950928,18704.60547,8.29495
3722,1431,1.743383,1.830217,2.035533,376.1995,1377.843628,6709.844727,7.095215
3723,1431,1.520067,1.830217,1.964883,379.0545,2521.804199,15344.62598,12.06802
3724,1431,1.6449,1.830217,2.0932,472.3018,3713.424561,65496.84375,29.51902
3725,1431,1.694233,1.830217,2.064033,495.1001,6832.457031,45253.77734,133.4865
3726,1431,1.657233,1.830217,2.049867,496.1021,1565.772583,11863.00879,24.67823
3727,1431,1.470417,1.830217,2.218517,548.3882,2333.799316,21160.96094,124.8211
3728,1431,1.6324,1.830217,1.979533,761.1173,1852.109253,11580.61816,57.30232
3729,1431,1.470417,1.830217,2.144683,814.0685,9760.945313,91963.60938,148.5114
3730,1431,1.30875,1.830217,2.16885,815.0713,1867.641113,16579.42578,27.87638
3731,1444,1.73105,1.843883,2.231017,214.2522,7577.723145,35763.66406,117.7506
3732,1444,1.73105,1.843883,2.0932,215.2553,1237.17981,5590.786133,41.29635
3733,1444,1.694233,1.843883,2.120367,364.0941,1914.786377,20810.42773,27.1101
3734,1444,1.6449,1.843883,2.007033,419.0737,2927.714111,20662.67383,13.77951
3735,1444,1.495233,1.843883,2.156683,448.0477,2610.265869,21062.5,15.40648
3736,1444,1.669567,1.843883,2.007033,451.1463,1914.220337,14050.49902,14.24638
3737,1444,1.73105,1.843883,2.132533,456.3259,2603.515381,27488.35352,79.22582
3738,1444,1.669567,1.843883,1.964883,659.3171,1333.688843,10041.7832,24.02355
3739,1444,1.532417,1.843883,2.035533,685.0945,1378.276367,9166.736328,17.50826
3740,1457,1.694233,1.856717,2.132533,293.1482,24306.37109,269737.75,71.54358
3741,1457,1.706383,1.856717,2.144683,294.1513,4047.213867,47140.86719,10.34266
3742,1457,1.71855,1.856717,2.107533,337.1057,4125.751953,64610.78516,9.981926
3743,1457,1.71855,1.856717,2.007033,429.1644,1144.695068,9855.520508,8.092088
3744,1457,1.743383,1.856717,1.979533,433.0509,1117.559814,7841.34375,13.19676
3745,1457,1.73105,1.856717,2.049867,435.0683,1999.049316,14322.91797,15.40316
3746,1457,1.73105,1.856717,2.007033,701.0876,1167.70813,7450.177734,20.40599
3747,1470,1.73105,1.869717,2.144683,136.0612,107069.7969,1072198.25,58.76672
3748,1470,1.73105,1.869717,2.144683,137.0633,8215.307617,97343.39063,20.2063
3749,1470,1.743383,1.869717,2.120367,242.0631,4188.022461,26461.63086,35.32957
3750,1470,1.433083,1.869717,2.144683,251.3564,2114.698975,21563.41211,155.2228
3751,1470,1.6449,1.869717,2.144683,252.1086,411385.1875,4005845.5,1932.759
3752,1470,1.657233,1.869717,2.144683,253.111,50358.64844,507135.25,146.1967
3753,1470,1.706383,1.869717,2.035533,289.2463,1332.141479,7504.67334,14.29749
3754,1470,1.6449,1.869717,2.035533,431.3813,2057.363281,10134.23535,65.66343
3755,1470,1.457917,1.869717,2.753483,434.3456,32361.05469,727897.875,1308.636
3756,1470,1.445583,1.869717,2.4535,435.349,8557.561523,181890.4531,228.9949
3757,1470,1.71855,1.869717,2.156683,436.3516,1390.442017,23314.36133,78.40538
3758,1470,1.73105,1.869717,2.064033,539.3796,1238.308594,9472.978516,41.95061
3759,1470,1.669567,1.869717,1.964883,585.2805,1247.964111,12295.14453,30.35485
3760,1483,1.73105,1.882883,2.144683,119.0342,2139.072021,21846.25781,41.12588
3761,1483,1.767883,1.882883,2.064033,180.0643,5226.912598,75388.48438,7.292642
3762,1483,1.6324,1.882883,2.156683,219.9754,1341.953369,16866.41406,83.68145
3763,1483,1.73105,1.882883,2.035533,221.0857,1344.101563,11173.46387,10.47597
3764,1483,1.75555,1.882883,1.964883,228.1368,3851.178467,19291.92188,16.75684
3765,1483,1.75555,1.882883,2.144683,254.1049,6624.432617,80078.74219,14.84134
3766,1483,1.6819,1.882883,2.144683,254.1118,6624.432617,78812.97656,88.17242
3767,1483,1.75555,1.882883,1.964883,316.2098,2896.136963,21623.99805,5.9829
3768,1483,1.495233,1.882883,2.181183,398.3246,4960.693848,96935.20313,147.114
3769,1483,1.405583,1.882883,2.67315,416.3344,23650.91602,525467.1875,757.5143
3770,1483,1.457917,1.882883,2.410167,417.3373,6174.005859,127637.125,199.1958
3771,1483,1.767883,1.882883,1.9932,482.3069,1807.937744,14884.08105,26.31468
3772,1483,1.73105,1.882883,2.020867,539.0463,1415.867554,11087.85938,18.91553
3773,1483,1.73105,1.882883,2.132533,548.3082,5647.532227,91887.1875,115.9661
3774,1483,1.669567,1.882883,2.16885,799.5515,7259.846191,62953.83594,667.8464
3775,1483,1.657233,1.882883,2.181183,800.0538,6126.501465,52932.30859,134.8517
3776,1483,1.532417,1.882883,2.181183,800.5539,2943.931641,25699.01367,240.5862
3777,1483,1.73105,1.882883,2.16885,801.0566,1069.282593,9252.5625,18.48607
3778,1496,1.73105,1.895883,2.144683,220.0812,8502.621094,76676.21875,50.31097
3779,1496,1.80455,1.895883,2.193683,230.1522,1581.298828,7133.07959,11.5601
3780,1496,1.80455,1.895883,2.120367,234.1935,3756.317383,22440.96875,18.52435
3781,1496,1.78005,1.895883,2.16885,234.6957,1064.758667,5790.532715,78.56085
3782,1496,1.767883,1.895883,2.156683,242.1521,6068.299805,31162.73633,5.386671
3783,1496,1.767883,1.895883,2.020867,243.1555,1272.314575,6884.588867,3.693342
3784,1496,1.73105,1.895883,1.979533,259.1783,2740.754883,15292.47461,13.24113
3785,1496,1.6324,1.895883,2.218517,326.3764,1740.979736,9854.510742,237.0017
3786,1496,1.75555,1.895883,2.144683,364.1624,1636.883057,15822.43457,10.15739
3787,1496,1.78005,1.895883,2.181183,467.3807,3667.520264,20518.84375,105.3747
3788,1496,1.78005,1.895883,2.144683,468.3833,1335.07312,11683.2959,39.95165
3789,1496,1.792383,1.895883,1.964883,485.3548,2711.11084,15408.45801,52.82982
3790,1496,1.75555,1.895883,2.049867,549.3122,2038.125854,25954.88477,24.55939
3791,1509,1.6819,1.90855,2.064033,299.1594,3367.692139,31704.67188,33.13857
3792,1509,1.669567,1.90855,2.064033,326.3035,3009.70752,29571.92188,90.52489
3793,1509,1.767883,1.90855,2.144683,404.2058,1293.343262,7591.927246,6.113739
3794,1509,1.6819,1.90855,2.156683,544.3019,1021.273743,6270.666016,11.87353
3795,1509,1.706383,1.90855,2.16885,545.3096,4212.338379,23884.82227,49.53385
3796,1509,1.706383,1.90855,2.007033,546.3121,1681.774536,8993.503906,23.3217
3797,1509,1.669567,1.90855,2.144683,547.3273,3331.407471,39491.63281,54.45969
3798,1509,1.73105,1.90855,2.020867,562.1309,1018.327393,6067.86377,15.75801
3799,1509,1.706383,1.90855,2.144683,563.0654,2742.582031,25133.74414,36.10602
3800,1509,1.569733,1.90855,2.132533,563.3987,2440.575195,21033.90234,52.20431
3801,1509,1.767883,1.90855,2.156683,566.3705,2934.991699,42931.125,56.91948
3802,1509,1.457917,1.90855,2.144683,835.5817,10165.40137,88042.64063,652.0753
3803,1509,1.470417,1.90855,2.156683,836.0834,8863.803711,78158.26563,258.2592
3804,1509,1.620067,1.90855,2.181183,836.5841,4653.138672,40804.80078,202.5507
3805,1509,1.73105,1.90855,2.25635,837.084,1743.36084,14638.58887,45.1861
3806,1522,1.830217,1.9227,2.156683,263.0829,1411.351563,17347.9707,2.885965
3807,1522,1.669567,1.9227,2.144683,275.0473,1172.000244,16268.13867,6.043943
3808,1522,1.657233,1.9227,2.383183,563.7327,1079.128906,9354.933594,175.7749
3809,1522,1.544917,1.9227,2.144683,564.3556,28292.70508,293554.9063,451.6136
3810,1522,1.657233,1.9227,2.144683,565.3584,7682.470703,80762.02344,189.7379
3811,1522,1.582233,1.9227,2.156683,569.3101,5452.159668,63278.375,132.8012
3812,1522,1.6324,1.9227,2.156683,570.313,1528.263184,18602.29688,21.86857
3813,1535,1.743383,1.9372,2.16885,138.054,2193.033936,24908.32422,51.18572
3814,1535,1.792383,1.9372,2.156683,171.1227,2109.54541,11458.8291,82.87003
3815,1535,1.767883,1.9372,2.132533,185.1063,9241.010742,54957.40625,208.3313
3816,1535,1.792383,1.9372,2.132533,186.1096,1293.858521,7607.557129,7.302377
3817,1535,1.767883,1.9372,2.078867,301.2108,3284.71875,18720.00781,9.681919
3818,1535,1.767883,1.9372,2.144683,414.4281,3808.212402,21443.16602,251.645
3819,1535,1.767883,1.9372,1.979533,441.3306,81030.54688,394489.0313,2239.698
3820,1535,1.767883,1.9372,1.979533,442.3345,21235.88477,103447.5313,671.1257
3821,1535,1.767883,1.9372,2.144683,502.0981,1988.764404,13987.54102,13.89039
3822,1548,1.73105,1.95155,2.132533,97.075,4194.920898,46918.22656,72.53429
3823,1548,1.856717,1.95155,2.144683,162.0548,3275.049805,42955.55078,48.66449
3824,1548,1.767883,1.95155,2.120367,228.2317,77608.04688,418244.6563,397.1708
3825,1548,1.78005,1.95155,2.120367,229.2346,11585.64355,63548.00391,72.90152
3826,1548,1.694233,1.95155,2.144683,273.0851,2676.720215,36166.10156,11.23365
3827,1561,1.792383,1.964883,2.107533,237.0964,4886.243652,51745.16016,16.4526
3828,1561,1.767883,1.964883,2.144683,334.0583,1175.310303,9622.700195,7.295898
3829,1561,1.569733,1.964883,2.144683,386.3966,3555.154053,19168.21094,116.2385
3830,1561,1.532417,1.964883,2.181183,430.0452,5783.53418,36645.74219,19.19847
3831,1561,1.767883,1.964883,2.144683,431.0474,1035.331055,7675.993652,7.850574
3832,1561,1.843883,1.964883,2.132533,471.1038,1469.729858,13648.3125,11.02428
3833,1561,1.557233,1.964883,2.25635,553.7204,1437.116333,11172.27344,110.6093
3834,1561,1.767883,1.964883,2.206017,554.0545,1203.333862,10894.1084,14.19866
3835,1561,1.532417,1.964883,2.144683,821.5652,6045.266113,50446.48047,394.342
3836,1561,1.706383,1.964883,2.156683,822.066,5192.008789,42743.65234,132.4929
3837,1561,1.544917,1.964883,2.144683,822.5678,2664.823486,22667.16016,152.0859
3838,1561,1.544917,1.964883,2.296517,823.0723,1022.414001,8870.78125,17.55872
3839,1574,1.856717,1.979533,2.144683,133.0502,1298.327881,11974.36719,3.909278
3840,1574,1.869717,1.979533,2.156683,134.0594,32503.86133,345692.0313,241.5346
3841,1574,1.869717,1.979533,2.144683,135.0621,3031.470947,31169.63477,59.16035
3842,1574,1.6449,1.979533,2.218517,178.0849,1611.695068,21320.8418,12.80607
3843,1574,1.694233,1.979533,2.231017,218.0907,4316.870117,54093.97266,9.78428
3844,1574,1.73105,1.979533,2.144683,234.0946,1514.799561,19007.72461,3.793923
3845,1574,1.78005,1.979533,2.120367,318.0926,3636.472168,28685.40625,58.24568
3846,1574,1.856717,1.979533,2.144683,346.199,2401.373779,13948.54297,13.50003
3847,1574,1.694233,1.979533,2.156683,366.0912,2522.94043,34272.91797,26.42882
3848,1574,1.895883,1.979533,2.132533,384.7701,1359.26416,8497.172852,179.3098
3849,1574,1.75555,1.979533,2.144683,394.0781,4707.025879,35358.71094,39.63161
3850,1574,1.6819,1.979533,2.035533,585.3708,29257.57227,275983.5625,855.0482
3851,1574,1.6324,1.979533,2.035533,587.3749,2300.052246,21326.06641,52.43047
3852,1587,1.73105,1.9932,2.132533,125.0701,11603.30469,246619.7031,21.11285
3853,1587,1.78005,1.9932,2.144683,148.0381,1131.749268,12816.12891,15.36224
3854,1587,1.694233,1.9932,2.156683,372.2517,25724.99805,273430.3125,162.7907
3855,1587,1.669567,1.9932,2.132533,373.2543,6462.658203,64847.16797,36.13243
3856,1587,1.767883,1.9932,2.144683,378.1205,1079.563599,9608.643555,7.157162
3857,1587,1.75555,1.9932,2.156683,397.0516,1720.734009,13140.03516,5.755201
3858,1587,1.743383,1.9932,2.181183,482.1105,1096.649414,7414.475098,24.22406
3859,1587,1.75555,1.9932,2.144683,486.1038,5351.738281,48975.46094,81.16871
3860,1587,1.767883,1.9932,2.156683,487.1072,1393.149902,14515.80566,17.79447
3861,1587,1.669567,1.9932,2.132533,577.2393,3577.654541,24182.0332,68.32957
3862,1587,1.569733,1.9932,2.156683,577.7401,2792.798096,22156.91992,200.3279
3863,1587,1.5949,1.9932,2.156683,578.074,2595.898682,21576.08398,55.53475
3864,1587,1.856717,1.9932,2.181183,578.2406,1191.830566,8109.124023,28.29988
3865,1587,1.557233,1.9932,2.25635,578.4071,1286.988159,10281.66211,78.09016
3866,1587,1.73105,1.9932,2.049867,586.3742,9778.521484,99044.61719,383.2971
3867,1587,1.544917,1.9932,2.16885,857.5945,8025.083984,67281.27344,424.9179
3868,1587,1.557233,1.9932,2.156683,858.0953,7417.435547,62110.3125,249.8473
3869,1587,1.520067,1.9932,2.206017,858.597,3937.320313,33011.23438,208.4892
3870,1587,1.544917,1.9932,2.181183,859.1005,1614.633545,13465.12305,35.68958
3871,1600,1.6819,2.007033,2.156683,180.1735,1083.880859,9385.979492,51.04587
3872,1600,1.75555,2.007033,2.156683,198.184,1214.339966,10560.00293,29.78499
3873,1600,1.75555,2.007033,2.156683,208.1676,1694.596069,15076.07422,18.29997
3874,1600,1.78005,2.007033,2.340183,226.1791,22215.82227,193510.2656,80.40371
3875,1600,1.75555,2.007033,2.156683,227.1817,3617.307617,31395.96875,23.83131
3876,1600,1.792383,2.007033,2.156683,244.1893,3766.470947,31841.79297,10.9102
3877,1600,1.694233,2.007033,2.144683,266.1705,4535.691406,42957.34375,22.59759
3878,1600,1.694233,2.007033,2.049867,293.6909,3446.650879,33430.33984,196.1776
3879,1600,1.669567,2.007033,2.156683,340.1051,6147.143555,98132.34375,20.1414
3880,1600,1.9227,2.007033,2.156683,350.0817,3377.335693,27441.32031,11.89517
3881,1600,1.9227,2.007033,2.132533,358.3658,1661.791138,9263.077148,178.9444
3882,1613,1.95155,2.020867,2.555,221.1693,108971.8516,663012.75,416.6197
3883,1613,1.95155,2.020867,2.16885,221.6706,25138.95508,149495.375,2641.646
3884,1613,1.95155,2.020867,2.156683,222.1719,5186.697754,29577.73828,20.55729
3885,1613,1.75555,2.020867,2.156683,228.0307,1033.052734,10373.3916,5.417588
3886,1613,1.95155,2.020867,2.156683,243.1814,4040.267822,22179.63086,19.855
3887,1613,1.843883,2.020867,2.144683,258.1682,6528.28418,37842.98828,24.5115
3888,1613,1.767883,2.020867,2.181183,380.2773,2835.176025,15802.72852,35.02193
3889,1613,1.964883,2.020867,2.524833,441.3301,119924.1328,735222.375,3340.69
3890,1613,1.964883,2.020867,2.31085,442.3342,30417.80273,184870.4219,963.7366
3891,1613,1.964883,2.020867,2.144683,443.3353,5151.447266,31038.63477,56.79311
3892,1613,1.964883,2.020867,2.144683,485.3545,3950.229004,24285.875,78.55507
3893,1626,1.73105,2.035533,2.354017,244.0618,2834.969971,48638.92188,37.63896
3894,1626,1.90855,2.035533,2.16885,272.2937,29914.4375,157719.125,47.82132
3895,1626,1.90855,2.035533,2.156683,273.2967,5054.766113,26782.29883,20.5129
3896,1626,1.9227,2.035533,2.181183,368.4232,23116.3418,145807.625,814.7402
3897,1626,1.895883,2.035533,2.269183,369.4266,6341.194336,40530.92188,519.0447
3898,1626,1.6324,2.035533,2.16885,609.5639,3924.80127,24466.45703,151.0172
3899,1639,1.75555,2.049867,2.132533,212.1019,5192.274414,55429.1875,101.7812
3900,1639,1.964883,2.049867,2.144683,228.1364,1400.730103,8683.225586,5.555092
3901,1639,1.657233,2.049867,2.144683,232.0267,3087.675293,48967.93359,29.20854
3902,1639,1.895883,2.049867,2.181183,242.2828,3754.925293,34561.21875,39.78411
3903,1639,1.6819,2.049867,2.156683,260.0608,3384.980713,29080.54102,10.08315
3904,1639,1.869717,2.049867,2.16885,301.0878,3759.763428,31762.35938,8.83889
3905,1639,1.792383,2.049867,2.156683,315.1539,1310.721069,15087.8457,5.569189
3906,1639,1.869717,2.049867,2.156683,491.3257,1512.381958,8943.723633,44.4641
3907,1639,1.856717,2.049867,2.156683,568.3962,1697.809204,12357.9209,40.84682
3908,1639,1.856717,2.049867,2.181183,568.7315,1524.571655,10300.7002,82.10517
3909,1639,1.964883,2.049867,2.144683,599.3848,2308.604736,12600.67676,13.87231
3910,1639,1.657233,2.049867,2.410167,608.3818,27589.19922,284907.1563,455.6711
3911,1639,1.694233,2.049867,2.369017,609.3852,7701.554199,81742.28125,173.6517
3912,1639,1.78005,2.049867,2.156683,610.3873,1832.956665,18032.50391,55.96357
3913,1639,1.73105,2.049867,2.269183,613.3351,3910.532715,50415.09375,89.66656
3914,1639,1.75555,2.049867,2.156683,614.3396,1251.71521,14476.61914,21.16698
3915,1639,1.830217,2.049867,2.181183,843.5789,5093.472656,36342.17578,397.1529
3916,1639,1.6449,2.049867,2.156683,844.0793,4577.939941,33578.66406,73.12318
3917,1639,1.657233,2.049867,2.156683,844.5811,2274.365479,16763.4707,86.07542
3918,1652,1.5949,2.064033,2.144683,71.95142,7242.509766,175480.0938,16.99282
3919,1652,1.557233,2.064033,2.144683,98.97482,23018.66406,564474.4375,50.57161
3920,1652,1.78005,2.064033,2.144683,111.0543,3668.302979,67078.74219,19.50845
3921,1652,1.5949,2.064033,2.156683,140.0008,7449.759766,179806.3125,29.07035
3922,1652,1.75555,2.064033,2.156683,166.0491,6856.932129,80830.39063,76.23048
3923,1652,1.706383,2.064033,2.340183,262.0726,3424.457275,54758.01563,18.4405
3924,1652,1.895883,2.064033,2.156683,330.3349,6628.52832,38076.27734,266.1662
3925,1652,1.895883,2.064033,2.156683,331.338,1631.05542,9093.958984,72.52674
3926,1652,1.830217,2.064033,2.218517,332.3288,2934.010986,18044.60156,52.44905
3927,1652,1.792383,2.064033,2.231017,350.2663,1295.83667,8829.970703,52.46926
3928,1652,1.620067,2.064033,2.156683,592.7496,2661.180908,16938.5957,213.924
3929,1652,1.90855,2.064033,2.144683,593.0837,1479.266113,9533.985352,47.19041
3930,1652,1.582233,2.064033,2.468167,879.6059,6740.99707,50206.85547,556.0793
3931,1652,1.433083,2.064033,2.16885,880.1086,6249.42627,42887.51953,182.0788
3932,1652,1.657233,2.064033,2.156683,880.6107,3256.651855,21708.97461,212.521
3933,1652,1.856717,2.064033,2.16885,881.1105,1317.861206,9061.324219,43.23413
3934,1665,1.830217,2.078867,2.231017,165.0649,3530.99707,49758.05078,43.03478
3935,1665,1.75555,2.078867,2.410167,264.0163,1029.076294,17471.01172,7.350066
3936,1665,1.882883,2.078867,2.24385,311.1368,4251.847168,33899.12891,31.3183
3937,1665,1.964883,2.078867,2.193683,340.3914,2265.600098,12764.80859,130.7374
3938,1665,1.532417,2.078867,2.218517,348.9883,3641.234375,70098.15625,24.21259
3939,1665,1.767883,2.078867,2.24385,376.2299,1497.004272,16246.61426,82.8425
3940,1665,1.882883,2.078867,2.396,592.414,3253.546875,25019.81445,232.0463
3941,1678,1.830217,2.0932,2.181183,201.1373,1021.986023,5658.874512,16.36577
3942,1678,1.231767,2.0932,2.144683,256.963,12805.80371,276150.6563,41.65123
3943,1678,1.869717,2.0932,2.206017,316.3187,1475.034912,10400.52734,233.1049
3944,1678,1.843883,2.0932,2.231017,359.286,2589.021484,15905.37891,4.645393
3945,1678,1.856717,2.0932,2.396,472.1107,2556.274658,27868.94727,19.04676
3946,1678,1.979533,2.0932,2.181183,478.3184,1079.80896,6658.87207,15.57249
3947,1678,1.895883,2.0932,2.410167,583.4087,1305.586548,8415.008789,94.91791
3948,1691,1.895883,2.107533,2.144683,167.0887,3191.925537,32073.86719,22.30408
3949,1691,1.979533,2.107533,2.218517,312.3604,1256.441528,6547.643066,50.49228
3950,1691,1.979533,2.107533,2.206017,332.182,4337.983887,20606.94531,10.69074
3951,1691,1.80455,2.107533,2.383183,340.2561,3630.218262,45217.30469,103.3561
3952,1691,1.75555,2.107533,2.24385,358.2828,9050.087891,60252.74219,75.00371
3953,1691,1.743383,2.107533,2.296517,446.2332,2180.148926,32299.05664,56.8326
3954,1691,1.75555,2.107533,2.296517,446.2345,2180.148926,32277.58008,10.65
3955,1691,1.9227,2.107533,2.144683,607.4233,1098.835938,6390.86377,46.64501
3956,1691,2.020867,2.107533,2.25635,698.3833,6990.964355,44900.07031,294.3094
3957,1691,2.020867,2.107533,2.282183,699.3903,3172.714111,21186.42188,118.8429
